region,anos,mes,trigo,maiz_a_duro,maiz_amilaceo,arroz_cascara,cebada_grano,quinua,esparrago,alcachofa,aji,piquillo,pimiento,tomate,zapallo,arveja_verde,zanahoria,ajo,cebolla,maiz_choclo,palta,platano,mango,papaya,pina,granadilla,limon_sutil,naranja,mandarina,tangelo,uva,manzana,melocoton,tuna,aceituna,palma_aceitera,papa,yuca,camote,oca,olluco,cafe_pergamino,cacao,paprika,frijol_grano_seco,pallar_grano_seco,haba_seca,arveja_seca,cana_para_azucar,alfalfa,maiz_chala,cebada_forrajera,avena_forrajera,algodon_rama,oregano,arandano,allsky_sfc_sw_dwn,gwetroot,prectotcorr,ps,rh2m,t2m,t2m_max,t2m_min,ts,ws2m,amplitud_termica,riesgo_helada,estres_calor,vpd_kpa
Ica,2020,Noviembre,0.0,12687.45999999999,21.15000000000001,0.0,0.0,0.0,17795.39999999999,8500.8,421.5,0.0,22.19999999999999,25185.45,1216.93,34.54000000000002,0.0,0.0,22877.77,0.0,0.0,206.9000000000001,0.0,31.10000000000002,0.0,0.0,11.29999999999996,0.0,0.0,0.0,16607.34,0.0,26.60000000000002,0.0,0.0,0.0,1203.0,2369.129000000001,1526.829999999998,0.0,0.0,0.0,0.0,0.0,108.18,1255.12,0.0,0.0,0.0,11862.209,0.0,0.0,0.0,130.1290000000008,0.0,3809.6,23.63,0.32,0.07,95.91,69.5,18.71,24.74,13.74,20.86,2.97,11.0,0,0,0.6581534853821687
Junin,2020,Enero,0.0,3263.5,0.0,56.0,0.0,0.0,0.0,337.1,0.0,0.0,0.0,0.0,201.4,3421.6,1717.8,12.0,270.1,1306.8,5905.8,17660.3,524.4999999999999,946.6,41939.2,736.3499999999999,192.75,19948.6,799.6,2755.0,0.0,0.6,1.7,3.9,0.0,0.0,24539.2,6911.9,0.0,0.0,182.8,0.0,544.6890000000001,0.0,317.3,0.0,0.0,0.0,0.0,11069.4,0.0,312.4,814.1999999999999,0.0,4.46,0.0,15.34,0.67,2.43,90.97,80.68,23.75,34.11,19.08,23.68,0.21,15.03,0,1,0.5678801008401151
Junin,2020,Febrero,0.0,4642.200000000001,0.0,90.0,0.0,0.0,0.0,523.6000000000001,260.1,0.0,0.0,0.0,382.8000000000001,4490.799999999999,3278.3,47.8,313.8000000000001,6054.700000000001,4437.999999999999,15586.65,259.1999999999999,786.3999999999999,41094.40000000001,1170.4,272.4,23905.3,1623.8,5372.15,0.0,20.4,35.0,52.8,0.0,0.0,28885.0,8107.85,0.0,0.0,677.7,3637.789,712.1499999999999,0.0,316.95,0.0,0.0,0.0,0.0,12372.275,0.0,231.3000000000001,1929.7,0.0,5.099999999999999,0.0,13.78,0.68,4.46,91.02,85.69,23.22,30.31,19.47,23.16,0.23,10.84,0,0,0.4073979826320504
Junin,2020,Marzo,0.0,5325.499999999998,66.0,160.5,0.0,0.0,0.0,268.5,479.0,0.0,0.0,10.0,735.8999999999999,5140.899999999998,5249.000000000002,87.2,440.5999999999999,21808.8,3887.25,18459.35,30.45000000000005,1014.9,47927.5,802.5500000000002,287.9,23627.45,2771.75,5888.75,0.0,52.3,139.6,72.80000000000001,0.0,0.0,47556.40000000002,5850.650000000001,0.0,25.0,1146.0,7431.398999999999,2275.509,0.0,363.6000000000001,0.0,0.0,0.0,0.0,12912.52499999999,0.0,540.0999999999999,12136.5,0.0,6.669999999999998,0.0,15.4,0.65,3.03,91.04,80.23,23.57,31.74,18.37,23.5,0.21,13.37,0,0,0.574846450643451
Junin,2020,Abril,0.0,3883.999999999998,227.4,135.4,0.0,0.0,0.0,484.5999999999999,121.9,0.0,0.0,22.0,339.7,4988.9,4558.799999999999,59.0,319.0,34274.09999999999,3187.099999999999,17199.30000000001,0.0,972.4499999999998,38910.60000000001,915.8000000000002,372.3500000000001,21785.7,5495.8,6453.9,0.0,34.5,87.80000000000001,40.1,0.0,0.0,57959.05899999996,7354.599999999999,0.0,133.5,3063.1,13653.85,3283.929,0.0,0.0,0.0,0.0,4.0,0.0,13073.8,0.0,1194.2,25158.30000000001,0.0,5.879999999999999,0.0,15.44,0.62,0.3,91.18,72.96,24.13,33.43,16.85,24.07,0.24,16.58,0,1,0.8131418899551219
Junin,2020,Mayo,132.9,0.0,3560.5,178.5,973.3,581.3,0.0,478.0000000000002,25.79999999999995,0.0,0.0,25.4,403.3999999999999,2720.3,3580.0,552.7,133.4000000000001,24500.4,3042.0,18253.07000000001,0.0,992.65,37794.9,951.6000000000004,404.9000000000001,27649.90000000001,9419.2,5531.400000000001,0.0,4.799999999999997,20.60000000000002,0.0,0.0,0.0,99476.8,8740.599999999999,0.0,1208.7,6099.1,18738.389,4402.17,0.0,824.8500000000004,0.0,876.0689999999998,512.1,0.0,12190.3,0.0,1444.4,23974.2,0.0,4.879999999999999,0.0,15.29,0.58,0.33,91.24,64.8,24.4,33.37,16.5,24.31,0.25,16.87,0,1,1.075786827206567
Junin,2020,Junio,3714.1,2595.300000000003,7806.749999999998,355.4,9323.8,2233.9,0.0,0.0,18.89999999999998,0.0,0.0,0.0,214.1000000000004,732.7000000000044,0.0,2214.0,361.9000000000001,4086.300000000003,2490.250000000004,17950.01000000001,0.0,900.9480000000004,25824.69999999998,1037.199999999999,392.5500000000002,34393.0,11917.5,5272.899999999998,0.0,4.0,0.0,0.0,0.0,0.0,92433.2,7952.699999999997,0.0,1972.9,5521.970000000001,18477.37000000001,4510.545,0.0,467.3999999999997,0.0,0.0,0.0,0.0,11592.50000000002,0.0,1056.800000000001,18889.59999999999,0.0,4.240000000000002,0.0,13.97,0.58,0.91,91.15,68.51,24.55,32.29,18.83,24.42,0.28,13.46,0,1,0.9710735681713398
Junin,2020,Julio,2618.550000000001,110.7999999999993,1750.4,318.2,6400.379999999999,1353.6,0.0,605.5,32.0,0.0,0.0,0.0,32.0,944.5600000000012,2310.8,1121.799999999999,350.1999999999998,21.0,1736.549999999999,15327.28999999999,0.0,782.75,31292.0,1021.35,266.4000000000001,33373.5,10892.6,3124.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,25367.79999999999,6249.900000000001,0.0,330.1999999999998,1007.200000000001,11367.51,4197.454,0.0,933.1999999999998,0.0,2305.41,1011.8,0.0,10120.89999999999,0.0,676.3000000000002,1997.600000000006,0.0,4.660000000000004,0.0,14.76,0.57,0.46,91.13,63.43,24.69,32.9,17.48,24.55,0.28,15.42,0,1,1.137199327436997
Junin,2020,Agosto,141.2200000000002,1119.200000000001,282.1000000000004,58.0,395.7000000000007,64.5,0.0,149.0999999999999,71.79999999999995,0.0,0.0,0.0,15.69999999999982,1539.200000000001,1028.5,101.8000000000002,417.0999999999999,67.80000000000291,1135.080000000002,14627.7,0.0,711.8000000000002,31172.09999999998,956.6000000000004,161.4000000000001,25975.79999999999,7135.400000000001,1743.599999999998,0.0,0.0,0.0,0.0,0.0,0.0,3631.200000000012,7306.699999999997,0.0,0.0,66.0,4805.805000000008,2565.153999999998,0.0,267.5790000000002,0.0,6.800000000000182,0.0,0.0,8876.100000000006,0.0,935.1999999999998,1356.199999999997,0.0,2.659999999999997,0.0,18.05,0.56,0.06,91.07,47.39,26.2,36.22,15.3,25.89,0.33,20.92,0,1,1.789410900990989
Junin,2020,Septiembre,0.0,1669.099999999995,5.456968210637569e-12,336.0000000000002,33.29999999999927,0.0,0.0,186.2000000000003,146.4999999999999,0.0,0.0,0.0,14.29999999999973,1406.200000000001,1403.799999999999,29.0,217.5,287.0,2094.700000000001,17700.90000000002,0.0,1009.7,34088.50000000006,936.8000000000012,149.5500000000002,21915.95000000001,4542.900000000001,1332.80000000001,0.0,0.0,5.684341886080803e-14,0.0,0.0,0.0,4441.900000000023,12874.2,0.0,100.5999999999994,88.20000000000073,572.6600000000035,1935.39,0.0,342.4500000000003,0.0,10.5,2.273736754432321e-13,0.0,9167.5,0.0,663.6999999999989,1469.0,0.0,3.229999999999997,0.0,15.1,0.56,0.22,91.04,53.82,26.62,35.89,19.96,26.56,0.26,15.93,0,1,1.610070052451305
